,Date,URL,Keyword,Tweet
328,2018-11-08 11:37:38+00:00,https://twitter.com/paulchinmd/status/1060496563619934208,anterior knee pain syndrome,"Patellofemoral pain syndrome is typically diagnosed in adolescents (F&gt;M); causes anterior knee pain with everyday activity...sitting for prolonged time, squatting, kneeling, running, up and down stairs, jumping and landing.  Rest, PT and bracing 📈  https://t.co/K1Ckh9Ke7X https://t.co/AQtR56b1yk"
329,2018-11-01 08:06:23+00:00,https://twitter.com/DPTresearch/status/1057906684683636736,anterior knee pain syndrome,"🔬📚
Effect of Taping Techniques on Patellofemoral Pain Syndrome
💡
Patellofemoral pain syndrome (PFPS) is a musculoskeletal problem characterized by anterior knee pain with ascending and… https://t.co/YJMHKDlwqR"
330,2023-04-07 20:09:38+00:00,https://twitter.com/auradeluxe/status/1644432266108735488,total knee arthroplasty,"ChatGTP, can you explain total knee replacement surgery?

Total knee replacement (TKR) surgery, also known as total knee arthroplasty, is a surgical procedure that involves replacing the damaged or worn-out surfaces of the knee joint with artificial implants, known as prostheses.…"
331,2023-04-07 19:41:18+00:00,https://twitter.com/isearch247/status/1644425133526851585,total knee arthroplasty,"Guidance issued for optimal timing of knee, hip total joint arthroplasty - https://t.co/9ozZYJiLtY{ https://t.co/ab0QBhlTBu"
332,2023-04-07 18:32:23+00:00,https://twitter.com/physorg_health/status/1644407788938960911,total knee arthroplasty,"Guidance issued for optimal timing of #knee, #hip total joint arthroplasty https://t.co/GZ9V0M6fKC"
333,2023-04-06 17:27:29+00:00,https://twitter.com/RS_Preprints/status/1644029068671590401,total knee arthroplasty,Persistent Pain following Total Knee Arthroplasty; The Role of Underlying Diseases #preprints https://t.co/CbnzbSVWbI
334,2023-04-06 15:00:13+00:00,https://twitter.com/PharmacDaily/status/1643992009345236993,total knee arthroplasty,Peptilogics Completes Phase 1b Trial Enrollment and Will Present Interim Top-line Safety and Tolerability Data of PLG0206 in Patients Undergoing DAIR for the Treatment of Periprosthetic Joint Infection After a Total Knee Arthroplasty at ECCMID 2023 https://t.co/oIPTO9cOjG
335,2023-04-06 14:41:41+00:00,https://twitter.com/Applsci/status/1643987346596204550,total knee arthroplasty,"📢 Read our recent publication 

📚 Perioperative #Pain Management in Total #Knee #Arthroplasty: A Narrative Review of Current Multimodal Analgesia Protocols
🔗 https://t.co/7n5MqD89wb
👨‍🔬 by Dr. Simone Franzoni et al.
🏫 @IussPavia 
 
@MDPIOpenAccess @EncyclopediaMD1 https://t.co/p3dy7nNhde"
336,2023-04-06 13:53:36+00:00,https://twitter.com/OzmosiHealth/status/1643975246024962053,total knee arthroplasty,Peptilogics completes Phase 1b trial enrollment for PLG0206 in patients undergoing DAIR for the treatment of Periprosthetic Joint Infection after a Total Knee Arthroplasty at ECCMID 2023. More Info: https://t.co/c9TpN9V9Ut #biotech #pharma
337,2023-04-06 12:09:51+00:00,https://twitter.com/BaptistHealthSF/status/1643949136096419841,total knee arthroplasty,"Baptist Health is proud to share Dr. Charles Lawrie (@cmlawrie) recently accepted the Chitranjan S. Ranawat, M.D. Award by #TheKneeSociety for his research study ""Tourniquet Use Does Not Impact Trajectory of Total Knee Arthroplasty” during The Knee Society Specialty Day at @AAOS1 https://t.co/EyXb99crEJ"
338,2023-04-06 10:00:06+00:00,https://twitter.com/jbjs/status/1643916483813056513,total knee arthroplasty,"Single-Stage Total Knee Arthroplasty and Open-Wedge Distal Femoral Osteotomy for Osteoarthritis with Femoral Shortening and Extra-Articular Varus Deformity

https://t.co/52Z2y7mEvL https://t.co/8LZutQZ9i2"
339,2023-04-05 21:27:13+00:00,https://twitter.com/CureHuntr/status/1643727014711500800,total knee arthroplasty,#clinicaltrial The Role of Synovectomy in Pain Reduction Following Total Knee Arthroplasty https://t.co/3yEC26FViX
340,2023-04-05 20:22:25+00:00,https://twitter.com/TrialBulletin/status/1643710705625956353,total knee arthroplasty,"The Role of Synovectomy in Pain Reduction Following Total Knee Arthroplasty: Status: Not yet recruiting, 
Condition Summary: Osteoarthritis, Knee https://t.co/0Vg4TyAlw7"
341,2023-04-05 13:28:06+00:00,https://twitter.com/RAPMOnline/status/1643606438248341506,total knee arthroplasty,"Migration rate of proximal adductor canal block catheters placed parallel versus perpendicular to the nerve after total knee arthroplasty

https://t.co/U5C2thQCPB

#regionalanesthesia #TKA #anesthesia #acutepain #nerveblocks 
@dr_rajgupta @ESchwenkMD @ASRA_Society https://t.co/KHKqHeUy8M"
342,2023-04-05 01:01:57+00:00,https://twitter.com/CiOSjournal/status/1643418666191720448,total knee arthroplasty,"Trend Shift in the Cause of Revision Total Knee Arthroplasty over 17 Years
🌷https://t.co/idyYGVUP46
Clin Orthop Surg. 2023;15(2)Bo-Ram Na
#Revision #Total_knee_arthroplasty #Trend #Cause https://t.co/l2xfQFxOxd"
343,2023-04-04 23:30:38+00:00,https://twitter.com/OrthoFeed/status/1643395683280637952,total knee arthroplasty,".@monogramortho Makes History with Fully Remote Simulated Robotic Surgery

https://t.co/D0wNFBtlJo

#DigitalSurgery #MedicalDevices #MedicalTechnology #orthopedics #orthopaedics #RemoteSurgery #RoboticSurgery #SurgicalRobotics #TKA #TotalKneeArthroplasty https://t.co/hV24E15K16"
344,2023-04-04 23:28:06+00:00,https://twitter.com/PeterCoffaro/status/1643395045754830848,total knee arthroplasty,".@monogramortho Makes History with Fully Remote Simulated Robotic Surgery

https://t.co/lpXYv090r5

#DigitalSurgery #MedicalDevices #MedicalTechnology #orthopedics #orthopaedics #RemoteSurgery #RoboticSurgery #SurgicalRobotics #TKA #TotalKneeArthroplasty https://t.co/2B77NkanPn"
345,2023-04-04 19:46:11+00:00,https://twitter.com/RS_Preprints/status/1643339201159495680,total knee arthroplasty,An Observational Study of the Pharmacokinetics of Adductor Canal Block using Liposomal Bupivacaine and in Total Knee Arthroplasty #preprints https://t.co/46V1TaRU6u
346,2023-04-04 14:52:56+00:00,https://twitter.com/DiffidentAlice/status/1643265399415250945,total knee arthroplasty,"@ClayReith @EmeryEsco @Punisheddrpiss @ZivoUS @JUNlPER @Glinner Total knee arthroplasty. Which is a surgery with a 15% regret rate, yet no one calls for limiting or banning it.

Do you have evidence that malpractice is especially common with GAC?"
347,2023-04-04 13:23:16+00:00,https://twitter.com/OrthoEvidence/status/1643242834386993152,total knee arthroplasty,"50 patients with primary knee osteoarthritis scheduled for a total knee arthroplasty were randomized to receive:

1⃣ TKA with patellar resurfacing (n=25)
2⃣ TKA without patellar resurfacing (n=25)

A posterior cruciate ligament substituting TKA was performed in all patients."
348,2023-04-04 13:22:53+00:00,https://twitter.com/OrthoEvidence/status/1643242737230028802,total knee arthroplasty,"🦵 Patellar Resurfacing in Total Knee Arthroplasty

Patellar resurfacing in TKA is highly controversial. Some surgeons say it improves outcomes, while others say it has no clinical benefit and can even increase the risk of complications.

This RCT aimed to find out the truth:"
349,2023-04-04 04:21:32+00:00,https://twitter.com/Orthopedics_Pap/status/1643106502230548481,total knee arthroplasty,"Tourniquet use does not impact trajectory of total knee arthroplasty early recovery: A prospective, randomized controlled trial. https://t.co/o7HS4eU81x"
350,2023-04-03 20:25:09+00:00,https://twitter.com/RS_Preprints/status/1642986615705354240,total knee arthroplasty,Improved Range of Motion and Decreased Complications After Total Knee Arthroplasty with Use of Plethy Recupe Remote Patient Monitoring – A Retrospective Study #preprints https://t.co/l1yn0od1HR
351,2023-04-02 01:39:23+00:00,https://twitter.com/trANsTIFAnj/status/1642340919348174850,total knee arthroplasty,"@IH_1205 @AlicaAckland @RealBrysonGray Patients’ experiences of discontentment one year after total knee arthroplasty- a qualitative study - PMC (https://t.co/GNg2JlpHzN)

Regret Rates of Gender-Affirming Surgery are Practically Non-Existent (https://t.co/qLpDgoIwI2) https://t.co/DVtTJboKiq"
352,2023-04-01 13:54:37+00:00,https://twitter.com/EnginMedicine/status/1642163562054553600,total knee arthroplasty,"#TotalKneeArthroplasty is considered the only real treatment for #OA, but a suboptimal technique may lead to undesirable outcomes. This paper investigated effects of the angle between mechanical axes of the tibia and the implant on bone remodeling process.
https://t.co/Dq8xAXOj38 https://t.co/u59hS4JL2S"
353,2023-03-31 21:50:10+00:00,https://twitter.com/HSS_Journal/status/1641920851149828101,total knee arthroplasty,"Examining the relationship between self-reported preoperative #CannabisUse and postoperative #OpioidConsumption, @BrianChalmersMD  @NYHipKnee
et al found cannabis use before primary #TotalKneeArthroplasty did not independently increase opioid use after

https://t.co/Z6mEkyvSNt https://t.co/0kGxDyPueo"
354,2023-03-31 21:04:41+00:00,https://twitter.com/HSS_ARJR_CJRC/status/1641909402243416067,total knee arthroplasty,"Be sure to check out our #snfcjrc peer-reviewed #revisionpaperofthemonth entitled Early Femoral Insufficiency Fractures After Primary Total Knee Arthroplasty
Great work Dr. Tarity! 
https://t.co/Wv7mIjOmvI

#orthotwitter #complexjoint #rTKA #MedEd #revision https://t.co/JVv7YtRoSy"
355,2023-03-31 14:33:06+00:00,https://twitter.com/Zmzr8/status/1641810858996117505,total knee arthroplasty,Total knee arthroplasty after a failed high tibial osteotomy🏨 https://t.co/v6eSOxuWJf
356,2023-03-31 13:18:26+00:00,https://twitter.com/KharmaMDPhD/status/1641792068019269634,total knee arthroplasty,The person will be the “Chief Operating Officer” for an R01 funded clinical trial called “Preoperative perturbation training to prevent falls after total knee arthroplasty” https://t.co/Rkp6DsDlYI  Please spread the word and message me for more information.
357,2023-03-31 08:10:27+00:00,https://twitter.com/Mattjones0203/status/1641714560871845888,total knee arthroplasty,"Recovery Curve for Patient Reported Outcomes and Objective Physical Activity After Primary Total Knee Arthroplasty - A Multicenter Study Using Wearable Technology

https://t.co/jy6SrUalnJ"
358,2023-03-31 00:35:31+00:00,https://twitter.com/baraa_JFT20/status/1641600071207645190,total knee arthroplasty,"@yasmineashraf90 كان عامل total knee arthroplasty
احنا اللي عايزين نتعالج والله🤣🤣"
359,2023-03-30 18:46:19+00:00,https://twitter.com/CureHuntr/status/1641512191797911560,total knee arthroplasty,#clinicaltrial Robotic Total Knee Arthroplasty Anesthesia Management https://t.co/GZEKWQJysE
360,2023-03-30 17:34:20+00:00,https://twitter.com/TrialBulletin/status/1641494077320441876,total knee arthroplasty,"Robotic Total Knee Arthroplasty Anesthesia Management: Status: Not yet recruiting, 
Condition Summary: Knee Osteoarthritis; Joint Diseases; Anesthesia https://t.co/Dp8QiIKcgJ"
361,2023-03-30 14:01:35+00:00,https://twitter.com/UpToDate/status/1641440538649051140,total knee arthroplasty,"🧠#ClinicalChallenge #sugery
True or false? Aspirin alone is sufficient for venous thromboembolism prophylaxis in total hip or knee arthroplasty.

👇Tweet your answer."
362,2023-03-29 17:53:45+00:00,https://twitter.com/DrNishikantkr/status/1641136575353430016,total knee arthroplasty,"I am privileged and honored to share my research on periprosthetic fractures around total knee arthroplasty at GOFCON 23! It was an excellent academic feast and I am grateful for the opportunity to present my work. 
#PeriprostheticFractures #TotalKneeArthroplasty #GOFCON23 https://t.co/lbI1u3NQ53"
363,2023-03-29 17:33:26+00:00,https://twitter.com/amaztok/status/1641131462836600859,total knee arthroplasty,Our paper “Joint Awareness After Fixed and Mobile-bearing TKA with Minimum 12 Years of Follow-up: A Propensity Matched-Pair Analysis” demonstrates the importance of the “Forgotten Joint Score” in evaluating long term results of  total knee arthroplasty https://t.co/hqbIYPULN0
364,2023-03-29 14:01:08+00:00,https://twitter.com/CanJSurg/status/1641078037155332097,total knee arthroplasty,"Semiconstrained posterior-stabilized total knee arthroplasty (TKA):
Short-term survivorship of the constrained posterior-stabilized polyethylene insert used for a spectrum of coronal plane ligamentous imbalances was excellent ⬇️ https://t.co/YNG9m9f2Xv"
365,2023-03-29 13:15:21+00:00,https://twitter.com/EFORTnet/status/1641066516169777154,total knee arthroplasty,"⭕️ Explore the March 2023 issue of EFORT #OpenReviews: https://t.co/bXaK8SeBKQ 
#openaccess #openaccessjournal #orthopaedics #orthopedics #footsurgery #wristsurgery #hipsurgery #kneesurgery #spinesurgery #sportsurgery #osteoarthritis #totalkneearthroplasty #TKA #halluxvalgus"
366,2023-03-29 07:37:48+00:00,https://twitter.com/JPM_MDPI/status/1640981566577934337,total knee arthroplasty,"Article: Functional Alignment Philosophy in Total #Knee Arthroplasty—Rationale and Technique for the Valgus Morphotype Using an Image Based Robotic Platform and Individualized Planning by Cécile Batailler from University of Lyon 1
https://t.co/J8jAp8vPii #mdpijpm via @JPM_MDPI https://t.co/942tXrERYq"
367,2023-03-29 06:54:22+00:00,https://twitter.com/Thecooldoc/status/1640970639845789697,total knee arthroplasty,"Knee pain is very common condition these days in young and old individuals. There could be many reasons for the same.
You should get your knee checked to avoid any future complications. 
#TotalKneeArthroplasty
#KneeJointReplacement
#KneeReplacementRecovery https://t.co/21fqEei8NZ"
368,2023-03-29 02:54:03+00:00,https://twitter.com/Medical_Term_25/status/1640910160649662470,total knee arthroplasty,total knee arthroplasty （TKA）전슬관절성형(술)
369,2023-03-28 15:00:29+00:00,https://twitter.com/SleepyExperts/status/1640730586519142401,total knee arthroplasty,"How does sickle cell disease affect the peri-operative outcome in patients undergoing total knee arthroplasty? 2023

https://t.co/Ttsj5rk5cE

#anesthesiology #anesthesia #sicklecell #disease #knee #operative #outcomes #patients"
370,2023-03-28 03:00:01+00:00,https://twitter.com/Medscape/status/1640549272201379840,total knee arthroplasty,People with lower expectations of how they would be able to use their knees during work activities after a total knee arthroplasty were more dissatisfied with their knee abilities 6 months after their surgery. #OARSI2023 https://t.co/dd72TzDSE0
371,2023-03-27 20:44:58+00:00,https://twitter.com/TendaiRam/status/1640454888546004994,total knee arthroplasty,@OGdukeneurosurg Total knee replacement or any form shoulder arthroplasty. Fractured molar oh my word...had that a few weeks ago. Any contact with hot or cold with nerve exposed was like dbfuffsdibfvdjsbdbdbdhtjdbdb... was seeing stars!
372,2023-03-27 14:01:32+00:00,https://twitter.com/CanJSurg/status/1640353360212574210,total knee arthroplasty,"Authors of this scoping review found no published data on the burden borne by informal caregivers who provide perioperative care to patients who have undergone ambulatory total hip arthroplasty (THA) and total knee arthroplasty (TKA) ⬇️
https://t.co/trcNajMuXc"
373,2023-03-27 08:28:57+00:00,https://twitter.com/MianaZhou/status/1640269666038992897,total knee arthroplasty,"How about COVID-19 impact Knee Surgery? 
""Impact of the 1st and 2nd Wave of the COVID-19 Pandemic on Primary or Revision Total Hip and Knee Arthroplasty—A Cross-Sectional Single Center Study"" is for your reference.@JCM_MDPI 
https://t.co/LzB6fPej0d https://t.co/xCjg55kZYA"
374,2023-03-27 07:33:11+00:00,https://twitter.com/RUA_Alicante/status/1640255629553016832,total knee arthroplasty,"Bone Cut Accuracy in Total Knee Arthroplasty: Do Conventional Cutting Guides Stay True to the Planned Coronal Orientation of the Components? Leal-Blanquet, Joan, et al. Applied Sciences. 2023; 13(6):4000. https://t.co/k7jb7Uvm8B https://t.co/Bq5FfmdFXN"
375,2023-03-26 02:02:08+00:00,https://twitter.com/mcdonald3856/status/1639809930151460866,total knee arthroplasty,@BernieSpofforth Cobalt alloys are also suitable for making artificial implants as they do not wear easily. Prosthetic parts such as hip and knee replacements are made using Vitallium which is a cobalt-chromium-molybdenum alloy. It is also the dominant alloy used in total joint arthroplasty.
376,2023-03-25 18:02:17+00:00,https://twitter.com/UltratT7/status/1639689174046638080,total knee arthroplasty,"For those wondering, PFJ stands for bilateral patella femoral arthroplasty. I had a little cartilage left on my right, and none on my left. I had shredded everything between kneecap and femur. Inside of the joint was good. Hence no total knee.  More to come… https://t.co/AjCBkv087t"
377,2023-03-25 16:14:00+00:00,https://twitter.com/CleClinicMD/status/1639661921774231552,total knee arthroplasty,New study finds same day discharge after total knee arthroplasty to have low risk of major complication for even the unhealthiest of patients: https://t.co/EY3fxZ3HZG
378,2023-03-25 10:15:03+00:00,https://twitter.com/KSSTA/status/1639571589124485121,total knee arthroplasty,"https://t.co/1jYi1g1JaY

Ten-year follow-up of a total kneeprosthesis shows long-lastingclinically-relevant improvements in pain, stiffness, function and stability.

#tka #osteoarthritis #knee #arthroplasty #orthopaedic #alignment https://t.co/IPdVd9RGbb"
379,2023-03-25 02:00:15+00:00,https://twitter.com/copellist/status/1639447069156061184,total knee arthroplasty,"■ Ref info: Hussain et al. ""Trajectories of body mass index from early adulthood to late midlife and incidence of total knee arthroplasty for osteoarthritis."" Osteoarthritis and Cartilage (2022).
■ Ref link: https://t.co/GOPcIq0zFh
■ Today’s full：https://t.co/KEgLzyzXJe"
380,2023-03-24 20:14:38+00:00,https://twitter.com/ThoughtsByRandy/status/1639360090502225940,total knee arthroplasty,the doctor would tell me i need a bilateral total knee arthroplasty to meet his surgical quota instead i self diagnosed myself with the abundance of information i learned from csgo surf lobbies with patellar tendinitis and will continue training as planned
381,2023-03-24 12:48:45+00:00,https://twitter.com/JournBoneres/status/1639247880807407619,total knee arthroplasty,"Patients &lt;55 yrs of age have more pain following total knee arthroplasty than the other three age groups. Patients &lt;55 yrs of age undergoing TKA have realistic expectations regarding pain, knee function, and quality of life after TKA."
382,2023-03-24 01:43:05+00:00,https://twitter.com/MedPubApp/status/1639080359672573955,total knee arthroplasty,"Augmented reality surgical guidance aids total knee arthroplasty 

#MedPub #MedTwitter #MedEd #MedNews
https://t.co/slfISZI6Wn"
383,2023-03-24 01:41:09+00:00,https://twitter.com/OrthoFeed/status/1639079876262256640,total knee arthroplasty,"Augmented reality surgical guidance aids total knee arthroplasty

https://t.co/IHjIaa6hVi

#AR #AugmentedReality #CAS #ComputerAssistedSurgery @enovismedtech #KneeReplacement #orthopedics #orthopaedics #SurgicalGuidance #TKA #THA https://t.co/1CkGEAYis1"
384,2023-03-24 01:39:34+00:00,https://twitter.com/PeterCoffaro/status/1639079478025666560,total knee arthroplasty,"Augmented reality surgical guidance aids total knee arthroplasty

https://t.co/eeMi17QQYl

#AR #AugmentedReality #CAS #ComputerAssistedSurgery @enovismedtech #KneeReplacement #orthopedics #orthopaedics #SurgicalGuidance #TKA #THA https://t.co/2EUbbXgW8m"
385,2023-03-23 19:45:13+00:00,https://twitter.com/BoneJoint360/status/1638990302487908352,total knee arthroplasty,"""It is estimated that around 9% of patients continue to suffer from pain after total hip arthroplasty, rising to 20% for total knee arthroplasty"".

#HipReplacement #KneeReplacement #Arthroplasty #BJ360

https://t.co/QDJSxMMgOw https://t.co/OGfeokXzPu"
386,2023-03-23 19:27:42+00:00,https://twitter.com/RS_Preprints/status/1638985894102433792,total knee arthroplasty,Factors affecting the length of hospital stay for total knee arthroplasty: a retrospective database study using Diagnosis Procedure Combination #preprints https://t.co/ssZivtlAFW
387,2023-03-23 18:03:58+00:00,https://twitter.com/debaditya_roy/status/1638964821524910082,total knee arthroplasty,"🔥2023 #ACR/AAHKS Guideline

⏱️Optimal Timing of Elective Total Hip/Knee #Arthroplasty 🦴#Osteoarthritis #Osteonecrosis

⏳AVOID DELAY!

⚡️Shared decision making remains cornerstone🤝

⚡️Delay IF :

🚬Smoking
🧁Uncontrolled DM

⚡️Obesity NOT a C/I

⚡️Dont Defer due to Deformity! https://t.co/Sf7CYD7dqb"
388,2023-03-23 17:13:44+00:00,https://twitter.com/KSSTA/status/1638952181310038038,total knee arthroplasty,"Patients treated with medial bicompartmental arthroplasty as an alternative to total knee arthroplasty have nearer-normal gait and higher satisfaction 

#kneereplacement #outcome #clinicalstudy #sportsmedicine

Link: https://t.co/vAGnMiIqcZ https://t.co/m5xqxTdn7W"
389,2023-03-23 16:26:28+00:00,https://twitter.com/UMichMedScience/status/1638940284871495680,total knee arthroplasty,"Registry studies have shown worse survivorship for newer uncemented total knee arthroplasty designs, but clinical trials have not demonstrated differences compared to cemented designs."
390,2023-03-23 14:24:03+00:00,https://twitter.com/Medical_Term_25/status/1638909478874808324,total knee arthroplasty,total knee arthroplasty （TKA）전슬관절성형(술)
391,2023-03-22 23:52:34+00:00,https://twitter.com/HeliyonJournal/status/1638690160295706624,total knee arthroplasty,Online now: The optimal size of screw for using cement-screw technique to repair tibial defect in #totalkneearthroplasty: A #finiteelementanalysis https://t.co/cCXGTSe2wA #XianJiaotongUniversity #HeliyonEngineering #KneeArthoplasty
392,2023-03-22 20:46:22+00:00,https://twitter.com/OchsnerEdu/status/1638643300633542658,total knee arthroplasty,Adductor canal blocks are not associated with improved early postoperative outcomes in patients undergoing total knee arthroplasty. #OchsnerJournal spring issue! #OpenAccess! Full text of all articles freely available. https://t.co/1gG1Tlnut1 https://t.co/0dk3Ep4tPD
393,2023-03-22 20:18:42+00:00,https://twitter.com/myjournals/status/1638636338647044096,total knee arthroplasty,The efficacy and safety of subcutaneous continuous local infiltration analgesia with ropivacaine in patients undergoing total knee arthroplasty: a comparative study https://t.co/qXbqyIqOBN
394,2023-03-22 19:05:34+00:00,https://twitter.com/FrontBioeng/status/1638617935924318210,total knee arthroplasty,New Research: Periarticular muscle status affects in vivo tibio-femoral joint loads after total knee arthroplasty https://t.co/CIPE5JskKo #bioengineering #biotech
395,2023-03-22 16:54:09+00:00,https://twitter.com/JOMIjournal/status/1638584863132463106,total knee arthroplasty,"PUBLISHED: ""Mako Robotic-Arm Assisted Total Knee Arthroplasty"". Jeffery Zarin &amp; Gustavo Barrazueta @TuftsMedicalCtr use the Mako robotic arm in total knee replacement surgery for more precise bone cuts and implant placement. #SurgicalVideo #medEd https://t.co/LhmV7iKRsl"
396,2023-03-22 16:21:32+00:00,https://twitter.com/FrontBioeng/status/1638576656410619904,total knee arthroplasty,New Research: Mid-vastus total knee arthroplasty for medial osteoarthritis recovers gait balance control better than lateral parapatellar approach three months post-surgery https://t.co/A4n1Bpn6CK #bioengineering #biotech
397,2023-03-22 14:21:00+00:00,https://twitter.com/ORTHOJournal/status/1638546320917946369,total knee arthroplasty,Antibiotic prophylaxis before an invasive dental procedure for total #knee arthroplasty recipients did not decrease the risk of periprosthetic joint infection or revision up to 1 year after the index procedure https://t.co/9DAGVW1nan #orthopedics #orthopaedics https://t.co/npwRYUZyis
398,2023-03-22 13:00:00+00:00,https://twitter.com/MedscapeSurgery/status/1638525939519717376,total knee arthroplasty,People with lower expectations of how they would be able to use their knees during work activities after a total knee arthroplasty were more dissatisfied with their knee abilities 6 months after their surgery. #OARSI2023 #SurgTwitter https://t.co/efKTXqakfw
399,2023-03-22 01:46:37+00:00,https://twitter.com/CureHuntr/status/1638356475549556736,total knee arthroplasty,#clinicaltrial Lateral Retinacular Release in Total Knee Arthroplasty With Patellar Replacement https://t.co/5teIxyyrDN
400,2023-03-21 22:33:25+00:00,https://twitter.com/TrialBulletin/status/1638307855290847234,total knee arthroplasty,"Lateral Retinacular Release in Total Knee Arthroplasty With Patellar Replacement: Status: Completed, 
Condition Summary: Anterior Knee Pain Syndrome https://t.co/RPqZAePbFo"
401,2023-03-21 21:01:38+00:00,https://twitter.com/JOSPT/status/1638284754830147586,total knee arthroplasty,"#CareGuidelines work post total knee arthroplasty 💪

For  the full details - doing that statement justice - check out these two NEW papers published in @JOSPT 

Paper 1 👉 https://t.co/ii36uVVz8C
Paper 2 👉 https://t.co/gsFoor7wiw

#KneeReplacement #Implementation #yourJOSPT https://t.co/smlnigDYtd"
402,2023-03-21 19:41:35+00:00,https://twitter.com/OrthoEvidence/status/1638264609617465355,total knee arthroplasty,"Discover the evidence in our OE Original: Preoperative Single-Dose Intravenous Dexamethasone for Total Knee Arthroplasty: A Systematic Review and Meta-Analysis #orthotwitter

https://t.co/ZbiYLKoLP2 https://t.co/56lEhYuGPv"
403,2023-03-21 16:16:20+00:00,https://twitter.com/ORTHOJournal/status/1638212956562309126,total knee arthroplasty,"In an attempt to reduce #opioid prescriptions, California mandated physician participation in the Controlled Substance Utilization Review and Evaluation System. Has this led to a change in prescribing habits after primary total #hip and #knee arthroplasty? https://t.co/e9miy2Y0JF https://t.co/KES3Vy8GA3"
404,2023-03-21 14:48:14+00:00,https://twitter.com/caresyntax/status/1638190786914254852,total knee arthroplasty,"In our latest Smart Surgery Blog, Heiko Graichen, MD, PhD, shares his experience as a data-driven orthopedic #surgeon exploring ways to improve surgical training and patient outcomes for total knee arthroplasty (TKA). Blog here: https://t.co/FLOzIYgwiQ
#datadrivensurgery https://t.co/VOG48APtNr"
405,2023-03-21 13:30:23+00:00,https://twitter.com/JWeezep/status/1638171196863971330,total knee arthroplasty,@TheNBACentral @ChiSportUpdates Dude gonna need a Total Knee Arthroplasty. Once that cartilage is damaged it really doesn’t have great vascularity to heal.
406,2023-03-21 07:57:05+00:00,https://twitter.com/InsightsOrtho/status/1638087319684276225,total knee arthroplasty,Cost Analysis of Conversion Total Knee Arthroplasty https://t.co/DlW9dXEnUf https://t.co/66kKo2Ah33
407,2023-03-20 23:54:03+00:00,https://twitter.com/Medical_Term_25/status/1637965758713171969,total knee arthroplasty,total knee arthroplasty （TKA）전슬관절성형(술)
408,2023-03-20 20:25:03+00:00,https://twitter.com/itsajeffi/status/1637913162769915910,total knee arthroplasty,"@thelaymansdr Lool Lower Back Pain, Total Knee Arthroplasty (knee replacement). And I was actually thinking a zone 2-5 hand flexor tendon repair enuhh. Wanted to see if sumn else could inspire me more."
409,2023-03-20 11:37:17+00:00,https://twitter.com/PDH_Metaverse/status/1637780344018436097,total knee arthroplasty,"Augmented reality surgical guidance aids total knee arthroplasty - Healio https://t.co/F0L2mNPTNf 

Follow @PDH_Metaverse for the latest #Metaverse #AR #Augmented Reality #VR #VertualReality #5G #Web3 news daily 11am - 1pm GMT"
410,2023-03-20 10:38:12+00:00,https://twitter.com/MedPubApp/status/1637765476490305536,total knee arthroplasty,"Number of Stairs at Home is Associated with Discharge to Post-Acute Care Facility Following Total Knee Arthroplasty | Published in Journal of Orthopaedic Experience &amp; Innovation 

#MedPub #MedTwitter #MedEd #MedNews
https://t.co/cGjxu6tSSR"
411,2023-03-19 20:32:45+00:00,https://twitter.com/ritamom2boys/status/1637552712597270529,total knee arthroplasty,"@FaublesFables I did find this: 
The development of total knee arthroplasty began back in 1860, when the German surgeon, Themistocles Gluck, surgically implanted the first primitive hinge joints made of ivory."
412,2023-03-19 20:02:45+00:00,https://twitter.com/DPereiraMD/status/1637545163365941251,total knee arthroplasty,"Thrilled to have published with @JArthroplasty check out our findings below:

Prior Authorization in Total Joint Arthroplasty: A Survey of the American Association of Hip and Knee Surgeons Membership https://t.co/GzRAhXy5dD https://t.co/ZbClsNBzZn"
413,2023-03-19 18:18:04+00:00,https://twitter.com/SportsMedReview/status/1637518817713610757,total knee arthroplasty,"Guest poster Dr. Michael Schoeller a second year internal medicine resident at NCH Healthcare reviewed the imaging findings after a total knee arthroplasty!
#sportsmed #sportsmedicine #research #ebm #medicine #sports #foamSM #MedEd #FOAMed 
https://t.co/v9mzXWzoOj https://t.co/6JTmAeKvY5"
414,2023-03-19 16:48:14+00:00,https://twitter.com/asploro/status/1637496208984793089,total knee arthroplasty,Application of Genicular Nerves Block Combined with iPACK Block in Postoperative Analgesia of Total Knee Arthroplasty https://t.co/Jr7zWp7GxD
415,2023-03-19 15:50:57+00:00,https://twitter.com/asploro/status/1637481793740853248,total knee arthroplasty,Application of Genicular Nerves Block Combined with iPACK Block in Postoperative Analgesia of Total Knee Arthroplasty | Abstract https://t.co/d9Mh3dJTvR
416,2023-03-19 11:27:34+00:00,https://twitter.com/PDH_Metaverse/status/1637415511662157826,total knee arthroplasty,"Augmented reality surgical guidance aids total knee arthroplasty - Healio https://t.co/FazlRuV060 

Follow @PDH_Metaverse for the latest #Metaverse #AR #Augmented Reality #VR #VertualReality #5G #Web3 news daily 11am - 1pm GMT"
417,2023-03-18 20:56:18+00:00,https://twitter.com/BowtiedEros/status/1637196249278615552,total knee arthroplasty,@Triarius7 Total knee arthroplasty gone wrong. It’s a sore subject and she doesn’t like to talk about it.
